queueOrder,page,oldPath,clicks,impressions,priorityScore,legacyType,suggestedTargetPath,proposedTargetPath,decisionType,reasonCode,confidence,curationStatus,finalDecision,reviewStatus,finalTargetPath,reviewerNotes,reviewedAt,reviewVersion
205,https://www.kotacom.id/product/pc-rakitan-gaming-ryzen-5-2200g-8gb-500gb-rakit-pc-surabaya,/product/pc-rakitan-gaming-ryzen-5-2200g-8gb-500gb-rakit-pc-surabaya,1,8,8.85,other_nested,,/products/pc-rakitan-gaming-ryzen-5-2200g-8gb-500gb-rakit-pc-surabaya,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-gaming-ryzen-5-2200g-8gb-500gb-rakit-pc-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
206,https://www.kotacom.id/tag/service-macbook-murah-ngawi,/tag/service-macbook-murah-ngawi,0,8,16.42,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
207,https://www.kotacom.id/tag/jasa-recovery-data-laptop-murah-ponorogo,/tag/jasa-recovery-data-laptop-murah-ponorogo,0,8,15.72,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
208,https://www.kotacom.id/tag/service-pc-murah-magetan-pamekasan,/tag/service-pc-murah-magetan-pamekasan,0,8,14.42,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
209,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-magetan-pamekasan,/product-tag/jual-komputer-rakitan-murah-magetan-pamekasan,0,8,14.32,other_nested,,/products/category/jual-komputer-rakitan-murah-magetan-pamekasan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-magetan-pamekasan,Deterministic mapping by route contract v1.,2026-04-01,v2
210,https://www.kotacom.id/product/pc-rakitan-core-i7-2600-ssd-120gb-4gb-500gb-design-office-admin,/product/pc-rakitan-core-i7-2600-ssd-120gb-4gb-500gb-design-office-admin,0,8,14.12,other_nested,,/products/pc-rakitan-core-i7-2600-ssd-120gb-4gb-500gb-design-office-admin,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-core-i7-2600-ssd-120gb-4gb-500gb-design-office-admin,Deterministic mapping by route contract v1.,2026-04-01,v2
211,https://www.kotacom.id/product-category/rakit-pc/page/2,/product-category/rakit-pc/page/2,0,8,13.02,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
212,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-tulungagung/page/2,/product-tag/jual-pc-rakitan-murah-tulungagung/page/2,0,8,12.32,other_nested,,/products/category/jual-pc-rakitan-murah-tulungagung,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-tulungagung,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
213,https://www.kotacom.id/product/pc-intel-core-i5-3470-ram-16gb-ssd-512gb,/product/pc-intel-core-i5-3470-ram-16gb-ssd-512gb,0,8,6.52,other_nested,,/products/pc-intel-core-i5-3470-ram-16gb-ssd-512gb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i5-3470-ram-16gb-ssd-512gb,Deterministic mapping by route contract v1.,2026-04-01,v2
214,https://www.kotacom.id/product/pc-rakitan-khusus-office-standart-i5-4xxx,/product/pc-rakitan-khusus-office-standart-i5-4xxx,0,8,5.62,other_nested,,/products/pc-rakitan-khusus-office-standart-i5-4xxx,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-khusus-office-standart-i5-4xxx,Deterministic mapping by route contract v1.,2026-04-01,v2
215,https://www.kotacom.id/posts/web-design-responsive-surabaya,/posts/web-design-responsive-surabaya,0,8,4.82,other_nested,,/blog/web-design-responsive-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/web-design-responsive-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
216,https://www.kotacom.id/product-category/uncategorized/page/3,/product-category/uncategorized/page/3,0,8,4.82,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
217,https://www.kotacom.id/product-tag/jual-komputer-rakitan-surabaya,/product-tag/jual-komputer-rakitan-surabaya,3,7,21.4,other_nested,,/products/category/jual-komputer-rakitan-surabaya,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
218,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-pacitan/page/2,/product-tag/jual-komputer-rakitan-murah-pacitan/page/2,0,7,16.16,other_nested,,/products/category/jual-komputer-rakitan-murah-pacitan,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-pacitan,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
219,https://www.kotacom.id/tag/service-pc-murah-trenggalek,/tag/service-pc-murah-trenggalek,0,7,15.7,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
220,https://www.kotacom.id/blog/sistem-pos-surabaya-terbaik-untuk-umkm-2025,/blog/sistem-pos-surabaya-terbaik-untuk-umkm-2025,0,7,15.44,other_nested,,/blog/sistem-pos-surabaya-terbaik-untuk-umkm-2025,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/sistem-pos-surabaya-terbaik-untuk-umkm-2025,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
221,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-situbondo,/product-tag/jual-pc-rakitan-murah-situbondo,0,7,15.01,other_nested,,/products/category/jual-pc-rakitan-murah-situbondo,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-situbondo,Deterministic mapping by route contract v1.,2026-04-01,v2
222,https://www.kotacom.id/product-tag/jual-komputer-rakitan-banyuwangi/page/2,/product-tag/jual-komputer-rakitan-banyuwangi/page/2,0,7,14.9,other_nested,,/products/category/jual-komputer-rakitan-banyuwangi,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-banyuwangi,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
223,https://www.kotacom.id/tag/service-laptop-murah-lamongan,/tag/service-laptop-murah-lamongan,0,7,14.9,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
224,https://www.kotacom.id/product-tag/rakit-pc-office-and-tagged-jasa-rakit-pc-gresik/page/2,/product-tag/rakit-pc-office-and-tagged-jasa-rakit-pc-gresik/page/2,0,7,14.78,other_nested,,/products/category/rakit-pc-office-and-tagged-jasa-rakit-pc-gresik,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/rakit-pc-office-and-tagged-jasa-rakit-pc-gresik,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
225,https://www.kotacom.id/tag/service-macbook-murah-nganjuk,/tag/service-macbook-murah-nganjuk,0,7,14.78,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
226,https://www.kotacom.id/product/pc-intel-core-i5-ram-16gb-hdd-500gb-ssd-vga-4gb,/product/pc-intel-core-i5-ram-16gb-hdd-500gb-ssd-vga-4gb,0,7,14.1,other_nested,,/products/pc-intel-core-i5-ram-16gb-hdd-500gb-ssd-vga-4gb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i5-ram-16gb-hdd-500gb-ssd-vga-4gb,Deterministic mapping by route contract v1.,2026-04-01,v2
227,https://www.kotacom.id/tag/jasa-cetak-buku-polewali-mandar,/tag/jasa-cetak-buku-polewali-mandar,0,7,13.3,other_nested,,/services/printing-services,manual_review,legacy_tag_printing_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/printing-services,Manual intent mapping v3 (legacy_tag_printing_intent_to_service).,2026-04-01,v3
228,https://www.kotacom.id/tag/jasa-recovery-data-laptop-murah-probolinggo,/tag/jasa-recovery-data-laptop-murah-probolinggo,0,7,13.3,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
229,https://www.kotacom.id/download/blog,/download/blog,0,7,12.84,other_nested,,/blog,manual_review,legacy_download_archive_to_blog_listing,low,pending_review,approved_redirect,approved_low_confidence,/blog,Manual intent mapping v3 (legacy_download_archive_to_blog_listing).,2026-04-01,v3
230,https://www.kotacom.id/product/pc-core-i3-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,/product/pc-core-i3-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,0,7,12.04,other_nested,,/products/pc-core-i3-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-core-i3-4xxx-fullset-ram-4gb-hdd-500gb-led-19in-lg,Deterministic mapping by route contract v1.,2026-04-01,v2
231,https://www.kotacom.id/download/category/uncategorized,/download/category/uncategorized,0,7,11.81,other_nested,,/blog,manual_review,legacy_download_archive_to_blog_listing,low,pending_review,approved_redirect,approved_low_confidence,/blog,Manual intent mapping v3 (legacy_download_archive_to_blog_listing).,2026-04-01,v3
232,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-surabaya,/product-tag/jual-pc-rakitan-murah-surabaya,0,7,9.87,other_nested,,/products/category/jual-pc-rakitan-murah-surabaya,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
233,https://www.kotacom.id/product-category/rakit-pc/rakit-pc-gaming,/product-category/rakit-pc/rakit-pc-gaming,0,7,9.3,other_nested,,/products/category/rakit-pc,manual_review,legacy_product_category_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_product_category_to_products_category).,2026-04-01,v3
234,https://www.kotacom.id/projects/government,/projects/government,0,7,9.07,project_detail,/services,/projects/government,keep_or_redirect,projects_direct,medium,pending_review,approved_keep_or_redirect,in_review,/projects/government,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
235,https://www.kotacom.id/product/pc-core-i7-4xxx-ram-4gb-hardisk-500gb,/product/pc-core-i7-4xxx-ram-4gb-hardisk-500gb,0,7,5.64,other_nested,,/products/pc-core-i7-4xxx-ram-4gb-hardisk-500gb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-core-i7-4xxx-ram-4gb-hardisk-500gb,Deterministic mapping by route contract v1.,2026-04-01,v2
236,https://www.kotacom.id/product-category/rakit-pc-gaming,/product-category/rakit-pc-gaming,0,7,5.61,other_nested,,/products/category/rakit-pc,manual_review,legacy_product_category_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_product_category_to_products_category).,2026-04-01,v3
237,https://www.kotacom.id/product-category/rakit-pc/rakit-pc-gaming/page/2,/product-category/rakit-pc/rakit-pc-gaming/page/2,0,7,5.61,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
238,https://www.kotacom.id/tag/service-laptop-murah-mojokerto,/tag/service-laptop-murah-mojokerto,0,7,5.61,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
239,https://www.kotacom.id/posts/software-development-surabaya,/posts/software-development-surabaya,0,7,4.61,other_nested,,/blog/software-development-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/software-development-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
240,https://www.kotacom.id/product/pc-core-g620-630-ram-4gb-hdd-500gb-led-19-in-lg,/product/pc-core-g620-630-ram-4gb-hdd-500gb-led-19-in-lg,0,7,4.61,other_nested,,/products/pc-core-g620-630-ram-4gb-hdd-500gb-led-19-in-lg,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-core-g620-630-ram-4gb-hdd-500gb-led-19-in-lg,Deterministic mapping by route contract v1.,2026-04-01,v2
241,https://www.kotacom.id/tag/jasa-upgrade-ssd-macbook-murah-tuban,/tag/jasa-upgrade-ssd-macbook-murah-tuban,1,6,18.69,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
242,https://www.kotacom.id/tag/jual-pc-rakitan-murah-nganjuk,/tag/jual-pc-rakitan-murah-nganjuk,0,6,14.78,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
243,https://www.kotacom.id/tag/jasa-install-ulang-lamongan,/tag/jasa-install-ulang-lamongan,0,6,14.65,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
244,https://www.kotacom.id/tag/service-macbook-murah-pacitan,/tag/service-macbook-murah-pacitan,0,6,13.45,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
245,https://www.kotacom.id/product/paket-speaker-karaoke-bmb-10inch-bmb-da-2700-bmb-112-mk-iii-12-inchi,/product/paket-speaker-karaoke-bmb-10inch-bmb-da-2700-bmb-112-mk-iii-12-inchi,0,6,12.91,other_nested,,/products/paket-speaker-karaoke-bmb-10inch-bmb-da-2700-bmb-112-mk-iii-12-inchi,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/paket-speaker-karaoke-bmb-10inch-bmb-da-2700-bmb-112-mk-iii-12-inchi,Deterministic mapping by route contract v1.,2026-04-01,v2
246,https://www.kotacom.id/tag/service-laptop-murah-bojonegoro,/tag/service-laptop-murah-bojonegoro,0,6,11.85,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
247,https://www.kotacom.id/posts/digital-transformation-umkm-surabaya,/posts/digital-transformation-umkm-surabaya,0,6,11.31,other_nested,,/blog/digital-transformation-umkm-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/digital-transformation-umkm-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
248,https://www.kotacom.id/tag/service-pc-murah-madiun,/tag/service-pc-murah-madiun,0,6,10.38,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
249,https://www.kotacom.id/tag/service-pc-murah-sumenep,/tag/service-pc-murah-sumenep,0,6,10.38,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
250,https://www.kotacom.id/product-category/rakit-pc-gaming/page/2,/product-category/rakit-pc-gaming/page/2,0,6,10.25,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
251,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-gresik,/product-tag/jual-komputer-rakitan-murah-gresik,0,6,9.18,other_nested,,/products/category/jual-komputer-rakitan-murah-gresik,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-gresik,Deterministic mapping by route contract v1.,2026-04-01,v2
252,https://www.kotacom.id/shop/pc-rakitan-core-i3-4160-gen-4-4gb-500gb-rakit-pc-surabaya,/shop/pc-rakitan-core-i3-4160-gen-4-4gb-500gb-rakit-pc-surabaya,0,6,6.91,other_nested,,/products/pc-rakitan-core-i3-4160-gen-4-4gb-500gb-rakit-pc-surabaya,manual_review,legacy_shop_product_to_products_detail,low,pending_review,approved_redirect,approved_low_confidence,/products/pc-rakitan-core-i3-4160-gen-4-4gb-500gb-rakit-pc-surabaya,Manual intent mapping v3 (legacy_shop_product_to_products_detail).,2026-04-01,v3
253,https://www.kotacom.id/projects/retail,/projects/retail,0,6,6.65,project_detail,/services,/projects/retail,keep_or_redirect,projects_direct,medium,pending_review,approved_keep_or_redirect,in_review,/projects/retail,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
254,https://www.kotacom.id/blog/page/17,/blog/page/17,0,6,6.58,other_nested,,/blog/17,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/17,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
255,https://www.kotacom.id/blog/it-infrastructure-planning-surabaya,/blog/it-infrastructure-planning-surabaya,0,6,5.38,other_nested,,/blog/it-infrastructure-planning-surabaya,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/it-infrastructure-planning-surabaya,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
256,https://www.kotacom.id/blog/konsultan-it-sidoarjo-terpercaya-2025,/blog/konsultan-it-sidoarjo-terpercaya-2025,0,6,5.38,other_nested,,/blog/konsultan-it-sidoarjo-terpercaya-2025,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/konsultan-it-sidoarjo-terpercaya-2025,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
257,https://www.kotacom.id/download/author/kotacom,/download/author/kotacom,0,6,5.38,other_nested,,/blog,manual_review,legacy_download_archive_to_blog_listing,low,pending_review,approved_redirect,approved_low_confidence,/blog,Manual intent mapping v3 (legacy_download_archive_to_blog_listing).,2026-04-01,v3
258,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-sumenep/page/2,/product-tag/jual-pc-rakitan-murah-sumenep/page/2,0,6,5.38,other_nested,,/products/category/jual-pc-rakitan-murah-sumenep,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-sumenep,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
259,https://www.kotacom.id/product/pc-rakitan-core-i3-4gb-500g-lengkap-siap-pakai-untuk-office-admin,/product/pc-rakitan-core-i3-4gb-500g-lengkap-siap-pakai-untuk-office-admin,0,6,5.38,other_nested,,/products/pc-rakitan-core-i3-4gb-500g-lengkap-siap-pakai-untuk-office-admin,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-core-i3-4gb-500g-lengkap-siap-pakai-untuk-office-admin,Deterministic mapping by route contract v1.,2026-04-01,v2
260,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-gresik/page/2,/product-tag/jual-komputer-rakitan-murah-gresik/page/2,0,6,4.38,other_nested,,/products/category/jual-komputer-rakitan-murah-gresik,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-gresik,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
261,https://www.kotacom.id/product-tag/this-entry-was-posted-in-rakit-pc/page/2,/product-tag/this-entry-was-posted-in-rakit-pc/page/2,0,6,4.38,other_nested,,/products/category/this-entry-was-posted-in-rakit-pc,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/this-entry-was-posted-in-rakit-pc,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
262,https://www.kotacom.id/tag/service-macbook-murah-bondowoso,/tag/service-macbook-murah-bondowoso,1,5,18.56,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
263,https://www.kotacom.id/shop/page/4,/shop/page/4,0,5,18.03,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
264,https://www.kotacom.id/product-tag/jual-pc-rakitan-jember,/product-tag/jual-pc-rakitan-jember,0,5,17.87,other_nested,,/products/category/jual-pc-rakitan-jember,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-jember,Deterministic mapping by route contract v1.,2026-04-01,v2
265,https://www.kotacom.id/tag/jasa-rakit-pc-murah-magetan-pamekasan,/tag/jasa-rakit-pc-murah-magetan-pamekasan,0,5,17.71,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
266,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-kediri,/product-tag/jual-komputer-rakitan-murah-kediri,0,5,16.11,other_nested,,/products/category/jual-komputer-rakitan-murah-kediri,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-kediri,Deterministic mapping by route contract v1.,2026-04-01,v2
267,https://www.kotacom.id/product-tag/jual-komputer-rakitan-murah-trenggalek,/product-tag/jual-komputer-rakitan-murah-trenggalek,0,5,16.11,other_nested,,/products/category/jual-komputer-rakitan-murah-trenggalek,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-murah-trenggalek,Deterministic mapping by route contract v1.,2026-04-01,v2
268,https://www.kotacom.id/product/pc-core-i7-2600-fullset-led-24in-keymouse-ram-4gb-case-standart,/product/pc-core-i7-2600-fullset-led-24in-keymouse-ram-4gb-case-standart,0,5,15.63,other_nested,,/products/pc-core-i7-2600-fullset-led-24in-keymouse-ram-4gb-case-standart,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-core-i7-2600-fullset-led-24in-keymouse-ram-4gb-case-standart,Deterministic mapping by route contract v1.,2026-04-01,v2
269,https://www.kotacom.id/tag/jasa-mengembalikan-data-yang-terhapus-banyuwangi,/tag/jasa-mengembalikan-data-yang-terhapus-banyuwangi,0,5,15.47,other_nested,,/services,manual_review,legacy_tag_to_services_listing,low,pending_review,approved_redirect,approved_low_confidence,/services,Manual intent mapping v3 (legacy_tag_to_services_listing).,2026-04-01,v3
270,https://www.kotacom.id/product/pc-rakitan-core-i5-4gb-500gb-siap-pakai-untuk-office-admin,/product/pc-rakitan-core-i5-4gb-500gb-siap-pakai-untuk-office-admin,0,5,12.59,other_nested,,/products/pc-rakitan-core-i5-4gb-500gb-siap-pakai-untuk-office-admin,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-core-i5-4gb-500gb-siap-pakai-untuk-office-admin,Deterministic mapping by route contract v1.,2026-04-01,v2
271,https://www.kotacom.id/product/pc-intel-core-i5-10400f-ram-16gb-vga-gtx-4gb-ddr5-ssd-512ghdd-1tb,/product/pc-intel-core-i5-10400f-ram-16gb-vga-gtx-4gb-ddr5-ssd-512ghdd-1tb,0,5,12.43,other_nested,,/products/pc-intel-core-i5-10400f-ram-16gb-vga-gtx-4gb-ddr5-ssd-512ghdd-1tb,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-intel-core-i5-10400f-ram-16gb-vga-gtx-4gb-ddr5-ssd-512ghdd-1tb,Deterministic mapping by route contract v1.,2026-04-01,v2
272,https://www.kotacom.id/blog/page/18,/blog/page/18,0,5,8.79,other_nested,,/blog/18,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/18,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
273,https://www.kotacom.id/blog/page/46,/blog/page/46,0,5,8.15,other_nested,,/blog/46,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/46,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
274,https://www.kotacom.id/product/pc-i7-gen4-fullset-ram-8gb-hdd500gb-led-24in-lg-hdmi,/product/pc-i7-gen4-fullset-ram-8gb-hdd500gb-led-24in-lg-hdmi,0,5,7.79,other_nested,,/products/pc-i7-gen4-fullset-ram-8gb-hdd500gb-led-24in-lg-hdmi,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-i7-gen4-fullset-ram-8gb-hdd500gb-led-24in-lg-hdmi,Deterministic mapping by route contract v1.,2026-04-01,v2
275,https://www.kotacom.id/blog/page/67,/blog/page/67,0,5,6.11,other_nested,,/blog/67,keep_or_redirect,blog_slug_normalization,medium,pending_review,approved_keep_or_redirect,in_review,/blog/67,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
276,https://www.kotacom.id/shop/page/7,/shop/page/7,0,5,5.23,other_nested,,/blog,redirect,pagination_to_canonical_listing,low,pending_review,approved_redirect,approved,/blog,Deterministic mapping by route contract v1.,2026-04-01,v2
277,https://www.kotacom.id/posts/sistem-pos-surabaya-terbaik-untuk-umkm,/posts/sistem-pos-surabaya-terbaik-untuk-umkm,0,5,5.11,other_nested,,/blog/sistem-pos-surabaya-terbaik-untuk-umkm,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/sistem-pos-surabaya-terbaik-untuk-umkm,Deterministic mapping by route contract v1.,2026-04-01,v2
278,https://www.kotacom.id/product-tag/jual-komputer-rakitan-pacet/page/2,/product-tag/jual-komputer-rakitan-pacet/page/2,0,5,5.11,other_nested,,/products/category/jual-komputer-rakitan-pacet,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-pacet,Tag pagination mapped to category canonical; verify category slug normalization.,2026-04-01,v2
